trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
empty,12,9.49041829764,0.886534545717,0.08,none_d,True,3.3016790417,left,3.49982933351,True,"[0.9123319158085843, 0.91215280062932691, 0.91149582787563843]",False,False,lighter,True,0.423885749886,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
empty,13,9.80146409813,0.746675064029,-0.104,none_l,True,3.30480458331,right,3.50365320826,True,"[0.10428329734921449, 0.10417574993389001, 0.10378127905827284]",False,False,darker,True,0.401420791633,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
empty,14,9.35232854922,0.662284991326,0.08,none_d,True,3.30282220803,left,3.49990158319,True,"[0.34393187778182233, 0.34380310501861788, 0.34333078214127299]",False,False,lighter,True,0.551202583127,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,15,9.68671930127,0.775467460022,0.0,45_bottom_l,True,3.30392841646,,3.50279633328,True,"[0.42562503199577506, 0.4254890237813318, 0.42499016214639651]",False,True,darker,,0.450976458145,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,16,9.68760424551,0.829419888535,0.0,45_bottom_l,False,,,3.51438237494,True,"[0.56031647864176892, 0.5601685409896211, 0.5596259236240313]",True,False,lighter,,0.415464291815,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,17,9.85617752317,0.640924354666,0.08,none_u,True,3.34214504156,right,3.55361029156,True,"[0.29182186970864699, 0.29169771225777774, 0.29124231778631482]",False,False,lighter,True,0.403378416784,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,18,9.71107507104,0.713213029986,0.16,none_r,False,,,3.51574570825,True,"[0.67127498445778633, 0.67111721936212798, 0.67053855612566071]",True,True,lighter,True,0.465716291917,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,19,9.7893551095,0.620161370956,0.08,135_top_u,True,3.30909554171,,3.50821058359,True,"[0.24153840914379576, 0.24141870523043862, 0.24097964579443398]",False,True,darker,False,0.57706358307,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,20,9.83730249994,0.837834775124,0.0,none_r,True,3.3063739168,left,3.51817312511,True,"[0.58152603723379936, 0.58137622107997622, 0.58082671359808002]",False,False,lighter,,0.725564958295,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
interactor,21,9.27134852046,0.775279942237,0.0,45_top_r,True,3.31835124991,,3.51690933341,True,"[0.4251608792183128, 0.425024912113249, 0.42452620126252749]",False,True,lighter,,0.5019872915,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
