trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
interactor,115,9.020487810296197,0.2072407606345308,0.0,45_bottom_l,True,3.5755204999586567,,3.8420396999572404,True,"[0.2072407606345308, 0.2072407606345308, 0.2072407606345308]",False,True,darker,,0.766423900029622,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,116,9.66146454774943,-0.23376857652562757,0.0,none_d,True,3.57586879999144,left,3.842867599974852,True,"[-0.23376857652562757, -0.23376857652562757, -0.23376857652562757]",False,False,darker,,1.0831018000026233,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
empty,117,9.27013846515068,-0.02027449428273928,-0.335,none_r,True,3.574940200021956,left,3.8429377000429668,True,"[-0.3552744942827393, -0.3552744942827393, -0.3552744942827393]",False,False,darker,True,0.765308299975004,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
interactor,118,9.525755559267058,0.4033516012089142,-0.168,135_top_u,True,3.5747985999914818,,3.8422520000021905,True,"[0.2353516012089142, 0.2353516012089142, 0.2353516012089142]",False,True,lighter,False,1.0496793999918737,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,119,9.436830653921831,0.13369146271616278,-0.168,none_d,False,,,3.8589062999817543,True,"[-0.03430853728383723, -0.03430853728383723, -0.03430853728383723]",True,True,lighter,False,1.050063600006979,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,120,9.463775135175517,0.1114731452875617,0.0,none_r,False,,,3.858542000001762,True,"[0.1114731452875617, 0.1114731452875617, 0.1114731452875617]",True,True,lighter,,0.7830140999867581,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,121,9.316805040942203,0.20537739910913505,-0.335,45_bottom_l,True,3.5760387999471277,,3.8424061999539845,True,"[-0.12962260089086497, -0.12962260089086497, -0.12962260089086497]",False,True,darker,True,0.6837711000116542,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,122,9.52312038864523,0.1482836205966591,0.0,45_top_r,False,,,3.8586422000080347,True,"[0.1482836205966591, 0.1482836205966591, 0.1482836205966591]",True,False,,False,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
empty,123,9.297170952833495,0.35570542547058415,0.0,none_r,False,,,3.859150899981614,True,"[0.35570542547058415, 0.35570542547058415, 0.35570542547058415]",True,True,,False,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,124,9.37874460308951,-0.04161059217643007,-0.335,none_l,True,3.5727612000191584,left,3.839260699984152,True,"[-0.3766105921764301, -0.3766105921764301, -0.3766105921764301]",False,False,darker,True,0.8837038000347093,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
interactor,125,9.209795412909587,-0.2769219107480796,-0.168,135_bottom_d,False,,,3.8585548999835737,True,"[-0.44492191074807963, -0.44492191074807963, -0.44492191074807963]",True,False,,False,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
